代码,简称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股)
000300.SH,沪深300,2013/10/25,2400.517,2413.332,2353.993,2368.559,7707018200
000300.SH,沪深300,2013/10/28,2372.571,2377.249,2351.862,2365.954,6287615200
000300.SH,沪深300,2013/10/29,2369.216,2408.616,2327.904,2372.053,10673783300
000300.SH,沪深300,2013/10/30,2371.853,2407.851,2365.506,2407.471,9217812600
000300.SH,沪深300,2013/10/31,2398.395,2398.395,2370.226,2373.718,8273696400
000300.SH,沪深300,2013/11/1,2373.962,2395.005,2365.146,2384.96,6305576200
000300.SH,沪深300,2013/11/4,2397.21,2404.896,2376.355,2380.454,5179846100
000300.SH,沪深300,2013/11/5,2366.884,2385.688,2343.801,2383.769,6208448800
000300.SH,沪深300,2013/11/6,2371.324,2383.54,2352.787,2353.568,6377666300
000300.SH,沪深300,2013/11/7,2351.871,2356.672,2328.253,2340.552,5482174700
000300.SH,沪深300,2013/11/8,2329.084,2342.672,2306.041,2307.945,5378850800
000300.SH,沪深300,2013/11/11,2305.94,2325.228,2295.003,2315.889,4573945700
000300.SH,沪深300,2013/11/12,2319.362,2342.529,2316.603,2340,5268754500
000300.SH,沪深300,2013/11/13,2325.36,2325.563,2287.547,2288.116,5984883100
000300.SH,沪深300,2013/11/14,2291.269,2305.696,2279.006,2304.501,5731035600
000300.SH,沪深300,2013/11/15,2306.549,2377.211,2306.549,2350.734,8639177100
000300.SH,沪深300,2013/11/18,2367.883,2429.566,2361.038,2428.903,11003463300
000300.SH,沪深300,2013/11/19,2427.928,2427.928,2405.076,2412.163,7864829600
000300.SH,沪深300,2013/11/20,2428.767,2435.427,2406.417,2424.85,7229180100
000300.SH,沪深300,2013/11/21,2412.451,2415.383,2382.878,2409.989,8770667700
000300.SH,沪深300,2013/11/22,2415.29,2418.999,2393.581,2397.962,7500067500
000300.SH,沪深300,2013/11/25,2385.784,2418.853,2380.689,2388.629,6614473400
000300.SH,沪深300,2013/11/26,2387.826,2399.022,2380.412,2387.416,5918586400
000300.SH,沪深300,2013/11/27,2386.362,2422.806,2383.78,2414.481,7529408800
000300.SH,沪深300,2013/11/28,2419.15,2460.556,2417.235,2439.53,9066040600
000300.SH,沪深300,2013/11/29,2442.676,2446.395,2432.387,2438.944,6180374600
000300.SH,沪深300,2013/12/2,2423.969,2464.863,2397.007,2418.788,11965512300
000300.SH,沪深300,2013/12/3,2410.693,2448.333,2406.663,2442.784,7445575200
000300.SH,沪深300,2013/12/4,2439.824,2486.64,2434.694,2475.135,10265023500
000300.SH,沪深300,2013/12/5,2476.453,2481.747,2460.576,2468.197,7770893200
000300.SH,沪深300,2013/12/6,2463.043,2470.813,2445.623,2452.287,6611408900
000300.SH,沪深300,2013/12/9,2460.028,2468.948,2445.94,2450.872,5716488400
000300.SH,沪深300,2013/12/10,2456.23,2466.66,2444.526,2453.322,6694142400
000300.SH,沪深300,2013/12/11,2440.503,2440.503,2400.742,2412.763,6807514400
000300.SH,沪深300,2013/12/12,2406.766,2423.309,2402.769,2410.015,5014771900
000300.SH,沪深300,2013/12/13,2388.659,2416.26,2386.246,2406.639,5150119600
000300.SH,沪深300,2013/12/16,2408.678,2412.734,2367.43,2367.923,6458167400
000300.SH,沪深300,2013/12/17,2369.255,2373.286,2351.183,2356.376,4848389100
000300.SH,沪深300,2013/12/18,2356.703,2368.583,2350.451,2357.226,4001520700
000300.SH,沪深300,2013/12/19,2366.205,2370.991,2331.194,2332.41,4809568000
000300.SH,沪深300,2013/12/20,2335.052,2338.875,2278.096,2278.136,6520420700
000300.SH,沪深300,2013/12/23,2283.8,2295.765,2259.575,2284.602,4558028500
000300.SH,沪深300,2013/12/24,2291.125,2312.832,2270.245,2288.248,4559916800
000300.SH,沪深300,2013/12/25,2291.748,2305.609,2281.6,2305.11,4400532600
000300.SH,沪深300,2013/12/26,2299.972,2301.493,2263.922,2265.334,5149756300
000300.SH,沪深300,2013/12/27,2268.535,2315.182,2264.386,2303.478,5338915700
000300.SH,沪深300,2013/12/30,2313.38,2316.621,2295.641,2299.458,4841430800
000300.SH,沪深300,2013/12/31,2289.01,2333.074,2287.117,2330.026,5663107000
000300.SH,沪深300,2014/1/2,2323.433,2325.991,2310.653,2321.978,4519429100
000300.SH,沪深300,2014/1/3,2311.968,2314.836,2280.887,2290.779,5978264500
000300.SH,沪深300,2014/1/6,2286.371,2286.371,2229.334,2238.637,6630040300
000300.SH,沪深300,2014/1/7,2222.306,2246.791,2218.647,2238.001,4375310300
000300.SH,沪深300,2014/1/8,2240.635,2262.584,2228.418,2241.911,5134885400
000300.SH,沪深300,2014/1/9,2236.967,2258.894,2220.802,2222.221,5598704100
000300.SH,沪深300,2014/1/10,2216.521,2224.494,2200.215,2204.851,5416929300
000300.SH,沪深300,2014/1/13,2206.996,2222.072,2183.597,2193.679,5012277200
000300.SH,沪深300,2014/1/14,2192.844,2214.124,2179.908,2212.846,5404994700
000300.SH,沪深300,2014/1/15,2210.024,2215.903,2193.802,2208.941,4896239500
000300.SH,沪深300,2014/1/16,2209.448,2227.262,2201.56,2211.844,5229890200
000300.SH,沪深300,2014/1/17,2203.821,2205.972,2175.876,2178.488,5027315500
000300.SH,沪深300,2014/1/20,2173.651,2182.463,2156.458,2165.993,4056015400
000300.SH,沪深300,2014/1/21,2168.42,2197.923,2168.42,2187.41,4030624700
000300.SH,沪深300,2014/1/22,2190.432,2244.133,2187.534,2243.796,7064137500
000300.SH,沪深300,2014/1/23,2242.245,2248.924,2228.057,2231.889,5634595100
000300.SH,沪深300,2014/1/24,2225.758,2257.355,2222.893,2245.678,6116767000
000300.SH,沪深300,2014/1/27,2233.015,2233.231,2211.799,2215.919,7034424600
000300.SH,沪深300,2014/1/28,2220.785,2233.257,2205.972,2219.855,5326913000
000300.SH,沪深300,2014/1/29,2225.711,2233.057,2219.928,2227.781,5022271700
000300.SH,沪深300,2014/1/30,2223.163,2223.163,2200.224,2202.45,4363230400
000300.SH,沪深300,2014/2/7,2187.343,2212.498,2177.117,2212.483,5045931500
000300.SH,沪深300,2014/2/10,2221.54,2270.194,2221.54,2267.534,8306571600
000300.SH,沪深300,2014/2/11,2267.735,2296.516,2262.599,2285.562,9922982900
000300.SH,沪深300,2014/2/12,2286.187,2294.317,2276.444,2291.246,7659216100
000300.SH,沪深300,2014/2/13,2288.451,2307.474,2278.261,2279.554,9621778900
000300.SH,沪深300,2014/2/14,2278.4,2295.852,2274.429,2295.575,6708299700
000300.SH,沪深300,2014/2/17,2308.791,2315.579,2293.552,2311.647,8783166600
000300.SH,沪深300,2014/2/18,2310.309,2310.309,2276.108,2282.442,8704974300
000300.SH,沪深300,2014/2/19,2280.927,2317.42,2274.152,2308.656,9935256100
000300.SH,沪深300,2014/2/20,2314.088,2331.698,2286.203,2287.436,10643953300
000300.SH,沪深300,2014/2/21,2284.03,2287.869,2250.652,2264.294,7636899300
000300.SH,沪深300,2014/2/24,2246.715,2246.715,2194.164,2214.509,8921593900
000300.SH,沪深300,2014/2/25,2216.515,2225.209,2150.095,2157.909,9323755100
000300.SH,沪深300,2014/2/26,2147.737,2164.698,2137.079,2163.405,7799329700
000300.SH,沪深300,2014/2/27,2170.81,2180.063,2150.135,2154.108,9010429600
000300.SH,沪深300,2014/2/28,2149.446,2180.474,2133.548,2178.971,7666805700
000300.SH,沪深300,2014/3/3,2173.907,2194.224,2167.91,2190.37,8207231400
000300.SH,沪深300,2014/3/4,2183.858,2188.601,2161.589,2184.273,7306925000
000300.SH,沪深300,2014/3/5,2187.352,2189.093,2159.595,2163.976,6133201500
000300.SH,沪深300,2014/3/6,2159.397,2181.427,2136.454,2173.634,6909376700
000300.SH,沪深300,2014/3/7,2170.043,2189.39,2161.436,2168.358,6426517700
000300.SH,沪深300,2014/3/10,2149.676,2149.676,2095.067,2097.787,7141640700
000300.SH,沪深300,2014/3/11,2092.608,2118.79,2088.729,2108.661,5762124300
000300.SH,沪深300,2014/3/12,2102.801,2130.586,2090.757,2114.134,7006974700
000300.SH,沪深300,2014/3/13,2119.547,2149.436,2115.986,2140.333,6922602800
000300.SH,沪深300,2014/3/14,2129.87,2140.384,2109.575,2122.836,5861773700
000300.SH,沪深300,2014/3/17,2132.793,2143.196,2118.953,2143.038,5240944500
000300.SH,沪深300,2014/3/18,2146.124,2152.462,2134.923,2138.133,5535413200
000300.SH,沪深300,2014/3/19,2131.283,2131.283,2101.285,2120.87,5930390500
000300.SH,沪深300,2014/3/20,2116.185,2134.792,2086.497,2086.967,6763128500
000300.SH,沪深300,2014/3/21,2079.871,2163.225,2077.759,2158.798,10402480700
000300.SH,沪深300,2014/3/24,2161.898,2186.731,2150.871,2176.554,10449198400
000300.SH,沪深300,2014/3/25,2170.78,2191.491,2164.669,2174.44,8687751000
000300.SH,沪深300,2014/3/26,2181.231,2186.078,2165.217,2171.047,5827617600
000300.SH,沪深300,2014/3/27,2168.344,2186.893,2146.916,2155.707,7127513200
000300.SH,沪深300,2014/3/28,2154.515,2172.668,2144.584,2151.965,7008607300
000300.SH,沪深300,2014/3/31,2156.054,2165.254,2134.422,2146.305,5545748800
000300.SH,沪深300,2014/4/1,2143.717,2170.095,2141.151,2163.115,4886640300
000300.SH,沪深300,2014/4/2,2166.067,2182.683,2164.008,2180.727,6503925700
000300.SH,沪深300,2014/4/3,2188.642,2196.138,2160.747,2165.008,7153603200
000300.SH,沪深300,2014/4/4,2157.982,2186.154,2155.277,2185.472,4794588800
000300.SH,沪深300,2014/4/8,2179.92,2243.97,2178.905,2237.316,9721911700
000300.SH,沪深300,2014/4/9,2239.791,2246.793,2228.994,2238.62,6635726800
000300.SH,沪深300,2014/4/10,2241.452,2290.742,2229.515,2273.761,11454540500
000300.SH,沪深300,2014/4/11,2269.565,2281.105,2261.133,2270.666,9061589700
000300.SH,沪深300,2014/4/14,2267.943,2275.83,2255.456,2268.613,6226499800
000300.SH,沪深300,2014/4/15,2261.411,2261.474,2225.685,2229.463,6821813000
000300.SH,沪深300,2014/4/16,2223.468,2245.315,2221.153,2232.526,5167801000
000300.SH,沪深300,2014/4/17,2238.779,2241.622,2221.954,2224.803,4833362800
000300.SH,沪深300,2014/4/18,2215.879,2228.77,2203.047,2224.479,5075799500
000300.SH,沪深300,2014/4/21,2209.942,2231.707,2186.755,2187.248,5627828000
000300.SH,沪深300,2014/4/22,2184.017,2196.849,2165.075,2196.795,5709469400
000300.SH,沪深300,2014/4/23,2191.231,2205.594,2187.388,2194.668,4776353100
000300.SH,沪深300,2014/4/24,2192.769,2209.454,2186.763,2190.474,4505891100
000300.SH,沪深300,2014/4/25,2195.815,2201.712,2167.64,2167.826,6024538300
000300.SH,沪深300,2014/4/28,2165.773,2171.385,2132.695,2134.969,6048518700
000300.SH,沪深300,2014/4/29,2134.413,2159.379,2131.783,2158.47,4820493100
000300.SH,沪深300,2014/4/30,2158.762,2164.175,2153.124,2158.659,4533462400
000300.SH,沪深300,2014/5/5,2152.59,2161.703,2131.232,2156.47,4934407300
000300.SH,沪深300,2014/5/6,2151.388,2173.618,2150.112,2157.328,4808651900
000300.SH,沪深300,2014/5/7,2151.472,2153.723,2136.99,2137.316,4460747000
000300.SH,沪深300,2014/5/8,2132.036,2168.206,2128.318,2135.496,4833245200
000300.SH,沪深300,2014/5/9,2138.84,2141.559,2120.595,2133.911,4918113500
000300.SH,沪深300,2014/5/12,2150.313,2184.332,2139.483,2180.054,8347256000
000300.SH,沪深300,2014/5/13,2180.059,2185.046,2167.767,2174.852,6491251800
000300.SH,沪深300,2014/5/14,2175.094,2184.221,2168.997,2172.372,4851420600
000300.SH,沪深300,2014/5/15,2169.278,2171.453,2142.338,2144.084,4673403200
000300.SH,沪深300,2014/5/16,2143.926,2150.5,2132.186,2145.952,4225319700
000300.SH,沪深300,2014/5/19,2139.362,2139.362,2105.713,2115.143,4289360700
000300.SH,沪深300,2014/5/20,2124.708,2131.567,2110.72,2115.771,3729968300
000300.SH,沪深300,2014/5/21,2106.762,2136.1,2096.514,2135.905,3894604200
000300.SH,沪深300,2014/5/22,2134.087,2160.909,2128.858,2130.868,4625273600
000300.SH,沪深300,2014/5/23,2130.775,2148.583,2128.663,2148.414,3762310500
000300.SH,沪深300,2014/5/26,2161.892,2165.421,2147.445,2155.976,3955065600
000300.SH,沪深300,2014/5/27,2154.395,2160.027,2145.752,2147.28,3589717100
000300.SH,沪深300,2014/5/28,2147.467,2171.172,2142.007,2169.352,5005626000
000300.SH,沪深300,2014/5/29,2171.26,2178.092,2154.925,2155.164,4489155600
000300.SH,沪深300,2014/5/30,2156.381,2166.907,2146.218,2156.464,4392386300
000300.SH,沪深300,2014/6/3,2157.64,2168.995,2149.291,2149.918,4198295400
000300.SH,沪深300,2014/6/4,2149.407,2149.452,2117.313,2128.274,4181724900
000300.SH,沪深300,2014/6/5,2126.607,2150.93,2123.524,2150.602,3647742400
000300.SH,沪深300,2014/6/6,2149.214,2149.783,2123.98,2134.716,3573805800
000300.SH,沪深300,2014/6/9,2128.225,2153.903,2126.665,2134.281,3931106000
000300.SH,沪深300,2014/6/10,2138.671,2161.526,2132.447,2161.268,5050790200
000300.SH,沪深300,2014/6/11,2156.151,2163.61,2152.08,2160.766,4256371800
000300.SH,沪深300,2014/6/12,2156.761,2160.988,2148.413,2153.41,4302584300
000300.SH,沪深300,2014/6/13,2150.987,2183.645,2150.569,2176.242,5925287600
000300.SH,沪深300,2014/6/16,2176.438,2196.343,2174.277,2191.855,6329687500
000300.SH,沪深300,2014/6/17,2185.681,2185.681,2168.445,2169.674,4993366500
000300.SH,沪深300,2014/6/18,2169.252,2172.549,2158.497,2160.239,4946389700
000300.SH,沪深300,2014/6/19,2161.426,2166.407,2119.498,2126.907,5316264500
000300.SH,沪深300,2014/6/20,2124.963,2137.034,2120.807,2136.729,4239371900
000300.SH,沪深300,2014/6/23,2137.926,2147.227,2132.454,2134.11,4117925800
000300.SH,沪深300,2014/6/24,2131.686,2145.213,2130.292,2144.821,4016435600
000300.SH,沪深300,2014/6/25,2141.726,2141.726,2126.035,2133.371,3766610000
000300.SH,沪深300,2014/6/26,2135.156,2151.114,2134.891,2149.076,4435116600
000300.SH,沪深300,2014/6/27,2146.374,2159.526,2138.927,2150.258,5272289600
000300.SH,沪深300,2014/6/30,2152.306,2168.221,2152.306,2165.118,5430418800
000300.SH,沪深300,2014/7/1,2169.199,2171.15,2157.133,2164.559,5332310000
000300.SH,沪深300,2014/7/2,2163.998,2171.51,2155.609,2170.867,5968550100
000300.SH,沪深300,2014/7/3,2169.003,2184.964,2164.843,2180.192,6369069000
000300.SH,沪深300,2014/7/4,2180.445,2183.798,2174.073,2178.695,5285110600
000300.SH,沪深300,2014/7/7,2178.546,2186.202,2171.083,2176.289,5024233400
000300.SH,沪深300,2014/7/8,2174.828,2180.778,2163.359,2180.473,5074359900
000300.SH,沪深300,2014/7/9,2178.135,2178.51,2148.26,2148.71,6202204600
000300.SH,沪深300,2014/7/10,2146.601,2151.774,2139.522,2142.847,5573249700
000300.SH,沪深300,2014/7/11,2136.317,2154.735,2134.795,2148.009,6137427400
000300.SH,沪深300,2014/7/14,2149.542,2171.902,2145.278,2171.758,6615886300
000300.SH,沪深300,2014/7/15,2170.089,2176.272,2165.206,2174.976,7181569400
000300.SH,沪深300,2014/7/16,2172.824,2183.248,2166.774,2170.868,8156023000
000300.SH,沪深300,2014/7/17,2166.831,2166.932,2147.084,2157.068,5945356800
000300.SH,沪深300,2014/7/18,2147.663,2176.325,2145.446,2164.144,6547329500
000300.SH,沪深300,2014/7/21,2164.223,2171.94,2158.955,2166.295,5417226000
000300.SH,沪深300,2014/7/22,2162.436,2197.592,2162.236,2192.698,7854258300
000300.SH,沪深300,2014/7/23,2191.394,2210.282,2190.555,2197.833,8421387200
000300.SH,沪深300,2014/7/24,2199.833,2239.815,2199.833,2237.015,11943553400
000300.SH,沪深300,2014/7/25,2243.067,2260.89,2239.066,2260.454,9897283800
000300.SH,沪深300,2014/7/28,2272.383,2331.472,2272.383,2323.897,17986933300
000300.SH,沪深300,2014/7/29,2326.038,2342.77,2316.217,2331.369,13426964100
000300.SH,沪深300,2014/7/30,2324.69,2339.038,2316.058,2322.011,12302283200
000300.SH,沪深300,2014/7/31,2321.967,2350.551,2316.585,2350.251,11098776900
000300.SH,沪深300,2014/8/1,2341.227,2371.5,2328.966,2329.402,12631739000
000300.SH,沪深300,2014/8/4,2336.63,2375.62,2332.138,2375.62,11671375400
000300.SH,沪深300,2014/8/5,2376.797,2380.774,2353.795,2369.353,11186178900
000300.SH,沪深300,2014/8/6,2358.206,2371.667,2334.334,2363.221,11634182900
000300.SH,沪深300,2014/8/7,2363.608,2369.204,2326.268,2327.457,11672921000
000300.SH,沪深300,2014/8/8,2329.184,2339.27,2319.288,2331.134,8673969400
000300.SH,沪深300,2014/8/11,2338.008,2367.004,2337.014,2365.349,9160117100
000300.SH,沪深300,2014/8/12,2361.17,2361.17,2344.716,2357.052,9182260800
000300.SH,沪深300,2014/8/13,2358.459,2370.513,2335.694,2358.901,11044778900
000300.SH,沪深300,2014/8/14,2357.198,2363.18,2334.08,2335.945,9796949300
000300.SH,沪深300,2014/8/15,2337.985,2366.902,2333.123,2360.635,9359254600
000300.SH,沪深300,2014/8/18,2366.272,2379.804,2361.197,2374.562,10450955400
000300.SH,沪深300,2014/8/19,2378.886,2379.474,2358.965,2374.768,11585002000
000300.SH,沪深300,2014/8/20,2371.649,2375.475,2360.837,2366.14,10128808800
000300.SH,沪深300,2014/8/21,2365.731,2367.46,2333.299,2354.244,10069021100
000300.SH,沪深300,2014/8/22,2352.316,2368.457,2350.986,2365.364,8982393800
000300.SH,沪深300,2014/8/25,2367.019,2367.606,2338.455,2342.863,9737371700
000300.SH,沪深300,2014/8/26,2339.6,2350.391,2317.184,2324.092,9384422200
000300.SH,沪深300,2014/8/27,2323.79,2336.737,2322.885,2327.595,6767622100
000300.SH,沪深300,2014/8/28,2328.059,2336.363,2309.639,2311.278,7049065500
000300.SH,沪深300,2014/8/29,2317.304,2338.774,2313.262,2338.287,6321142300
000300.SH,沪深300,2014/9/1,2340.925,2355.552,2338.53,2355.317,7732087000
000300.SH,沪深300,2014/9/2,2359.862,2387.655,2349.949,2386.46,11443673300
000300.SH,沪深300,2014/9/3,2389.694,2414.26,2389.679,2408.838,12973420400
000300.SH,沪深300,2014/9/4,2411.934,2427.297,2404.082,2426.224,11127229800
000300.SH,沪深300,2014/9/5,2433.174,2450.634,2427.987,2449.259,13355176400
000300.SH,沪深300,2014/9/9,2452.227,2454.893,2437.078,2445.224,11819434400
000300.SH,沪深300,2014/9/10,2435.593,2437.081,2422.646,2432.433,10917551700
000300.SH,沪深300,2014/9/11,2430.678,2461.473,2417.269,2423.454,13298258300
000300.SH,沪深300,2014/9/12,2418.752,2438.358,2412.622,2438.358,10916017000
000300.SH,沪深300,2014/9/15,2433.001,2439.254,2418.959,2437.189,12224715900
000300.SH,沪深300,2014/9/16,2440.339,2442.924,2386.98,2388.765,18674279100
000300.SH,沪深300,2014/9/17,2395.361,2405.371,2379.091,2401.326,12526902800
000300.SH,沪深300,2014/9/18,2396.379,2414.946,2389.622,2408.664,11592637600
000300.SH,沪深300,2014/9/19,2409.313,2430.149,2402.313,2425.211,10181357700
000300.SH,沪深300,2014/9/22,2419.326,2419.326,2374.108,2378.92,10224087000
000300.SH,沪深300,2014/9/23,2379.521,2402.482,2379.521,2399.462,8403334100
000300.SH,沪深300,2014/9/24,2391.419,2443.978,2387.07,2441.864,14271353000
000300.SH,沪深300,2014/9/25,2453.423,2462.668,2429.587,2436.965,13866189100
000300.SH,沪深300,2014/9/26,2430.808,2439.649,2420.499,2437.201,10029949400
000300.SH,沪深300,2014/9/29,2443.91,2453.665,2435.611,2447.799,12340172700
000300.SH,沪深300,2014/9/30,2452.166,2454.885,2444.204,2450.988,11580422900
000300.SH,沪深300,2014/10/8,2460.87,2478.383,2445.268,2478.383,12195360400
000300.SH,沪深300,2014/10/9,2480.197,2488.113,2461.112,2481.955,13792392000
000300.SH,沪深300,2014/10/10,2472.096,2482.136,2457.684,2466.789,14763430700
000300.SH,沪深300,2014/10/13,2457.412,2460.389,2430.546,2454.946,13159336200
000300.SH,沪深300,2014/10/14,2451.094,2467.904,2436.336,2446.562,12739370500
000300.SH,沪深300,2014/10/15,2444.538,2465.498,2431.188,2463.874,13580188200
000300.SH,沪深300,2014/10/16,2448.968,2480.3,2441.822,2444.395,15816660300
000300.SH,沪深300,2014/10/17,2443.222,2456.105,2410.401,2441.732,13275998800
000300.SH,沪深300,2014/10/20,2448.453,2456.621,2441.896,2454.711,9143540100
000300.SH,沪深300,2014/10/21,2453.406,2459.255,2432.552,2433.391,9624191200
000300.SH,沪深300,2014/10/22,2434.886,2447.467,2417.562,2418.641,8865619300
000300.SH,沪深300,2014/10/23,2415.44,2424.662,2392.532,2395.936,10349183900
000300.SH,沪深300,2014/10/24,2397.848,2404.993,2385.725,2390.706,7497486900
000300.SH,沪深300,2014/10/27,2377.542,2377.542,2361.68,2368.832,7386244700
000300.SH,沪深300,2014/10/28,2373.155,2416.766,2373.155,2416.653,10152305500
000300.SH,沪深300,2014/10/29,2423.813,2461.268,2415.703,2451.384,15858406200
000300.SH,沪深300,2014/10/30,2450.361,2474.376,2443.759,2468.925,18962635300
000300.SH,沪深300,2014/10/31,2473.501,2512.189,2466.504,2508.325,23917241200
000300.SH,沪深300,2014/11/3,2515.824,2524.172,2502.06,2512.548,20580122800
000300.SH,沪深300,2014/11/4,2511.036,2517.46,2498.605,2513.172,21824700500
000300.SH,沪深300,2014/11/5,2516.87,2519.399,2499.228,2503.448,19049186200
000300.SH,沪深300,2014/11/6,2505.167,2510.985,2482.983,2506.067,14965111700
000300.SH,沪深300,2014/11/7,2508.765,2541.549,2489.419,2502.153,20876091100
000300.SH,沪深300,2014/11/10,2529.83,2565.73,2514.71,2565.73,22659973500
000300.SH,沪深300,2014/11/11,2578.438,2602.373,2532.572,2558.612,32371165600
000300.SH,沪深300,2014/11/12,2545.403,2594.318,2539.601,2594.318,18468626100
000300.SH,沪深300,2014/11/13,2597.389,2607.519,2567.463,2579.75,21981561500
000300.SH,沪深300,2014/11/14,2569.211,2581.932,2557.666,2581.093,16504996500
000300.SH,沪深300,2014/11/17,2613.513,2614.086,2565.943,2567.101,15847809500
000300.SH,沪深300,2014/11/18,2565.273,2570.211,2534.927,2541.416,14294135600
000300.SH,沪深300,2014/11/19,2538.233,2550.5,2531.318,2537.223,12214697400
000300.SH,沪深300,2014/11/20,2528.78,2545.473,2522.836,2537.099,10614986400
000300.SH,沪深300,2014/11/21,2537.538,2585.362,2530.032,2583.455,15102813900
000300.SH,沪深300,2014/11/24,2614.16,2667.671,2602.944,2649.258,27983972000
000300.SH,沪深300,2014/11/25,2650.085,2686.063,2643.843,2685.561,22261169900
000300.SH,沪深300,2014/11/26,2695.263,2723.36,2690.31,2723.018,24396248500
000300.SH,沪深300,2014/11/27,2737.03,2754.49,2718.704,2754.49,26546473000
000300.SH,沪深300,2014/11/28,2753.925,2809.543,2740.374,2808.819,37532366200
000300.SH,沪深300,2014/12/1,2825.611,2855.332,2808.653,2819.812,36548741700
000300.SH,沪深300,2014/12/2,2807.338,2944.506,2804.293,2923.94,36146532200
000300.SH,沪深300,2014/12/3,2936.124,3028.225,2912.246,2967.549,46615668500
000300.SH,沪深300,2014/12/4,2975.403,3104.89,2968.876,3104.351,42681292800
000300.SH,沪深300,2014/12/5,3143.968,3195.798,3011.936,3124.885,52488126000
000300.SH,沪深300,2014/12/8,3108.272,3270.881,3075.7,3252.881,48446234400
000300.SH,沪深300,2014/12/9,3233.097,3387.827,3074.516,3106.913,63287456700
000300.SH,沪深300,2014/12/10,3120.212,3229.047,3058.191,3221.546,42501870800
000300.SH,沪深300,2014/12/11,3185.161,3254.424,3158.443,3183.012,36709169100
000300.SH,沪深300,2014/12/12,3182.923,3239.447,3167.928,3193.227,30106532500
000300.SH,沪深300,2014/12/15,3176.829,3226.221,3143.297,3217.228,29019383400
000300.SH,沪深300,2014/12/16,3221.358,3303.402,3207.688,3303.402,35812384700
000300.SH,沪深300,2014/12/17,3325.82,3368.194,3275.736,3360.598,44814077000
000300.SH,沪深300,2014/12/18,3359.09,3393.711,3322.229,3345.927,35597020700
000300.SH,沪深300,2014/12/19,3345.629,3397.183,3280.916,3383.167,41121159000
000300.SH,沪深300,2014/12/22,3396.251,3455.207,3357.661,3394.481,54980167100
000300.SH,沪深300,2014/12/23,3358.798,3431.779,3316.913,3324.924,36973609300
000300.SH,沪深300,2014/12/24,3332.146,3340.357,3188.495,3230.385,31744958700
000300.SH,沪深300,2014/12/25,3254.48,3335.779,3226.322,3335.419,30979954700
000300.SH,沪深300,2014/12/26,3343.64,3453.338,3335.012,3445.839,38461412400
000300.SH,沪深300,2014/12/29,3502.183,3524.28,3405.836,3455.455,42501503700
000300.SH,沪深300,2014/12/30,3450.814,3491.826,3422.174,3457.554,32823387300
000300.SH,沪深300,2014/12/31,3462.389,3542.34,3452.498,3533.705,34593476000
000300.SH,沪深300,2015/1/5,3566.089,3669.042,3551.51,3641.541,45119809800
000300.SH,沪深300,2015/1/6,3608.428,3683.226,3587.231,3641.059,42096218500
000300.SH,沪深300,2015/1/7,3620.924,3671.19,3601.698,3643.79,32019123200
000300.SH,沪深300,2015/1/8,3650.073,3659.945,3552.1,3559.259,29500304500
000300.SH,沪深300,2015/1/9,3547.574,3689.753,3536.395,3546.723,34998267200
000300.SH,沪深300,2015/1/12,3531.515,3560.527,3461.322,3513.576,26656717500
000300.SH,沪深300,2015/1/13,3506.451,3550.158,3494.768,3514.04,18715396500
000300.SH,沪深300,2015/1/14,3522.907,3547.242,3471.56,3502.423,19601251000
000300.SH,沪深300,2015/1/15,3501.719,3604.121,3482.27,3604.121,23781233800
000300.SH,沪深300,2015/1/16,3616.248,3662.158,3601.258,3635.146,28268161400
000300.SH,沪深300,2015/1/19,3414.013,3497.252,3330.981,3355.155,32950527500
000300.SH,沪深300,2015/1/20,3336.793,3419.204,3325.681,3396.222,29784323200
000300.SH,沪深300,2015/1/21,3420.491,3557.794,3409.43,3548.885,33792821000
000300.SH,沪深300,2015/1/22,3551.052,3576.756,3520.053,3567.613,26885359900
000300.SH,沪深300,2015/1/23,3582.088,3627.806,3548.626,3571.732,28017217200
000300.SH,沪深300,2015/1/26,3580.118,3611.617,3559.376,3607.985,23976620300
000300.SH,沪深300,2015/1/27,3614.038,3616.258,3510.017,3574.931,28766917900
000300.SH,沪深300,2015/1/28,3547.239,3583.312,3512.393,3525.323,21622021400
000300.SH,沪深300,2015/1/29,3474.915,3505.582,3453.901,3481.798,21161886000
000300.SH,沪深300,2015/1/30,3496.885,3514.217,3431.936,3434.39,19647915700
000300.SH,沪深300,2015/2/2,3360.193,3407.256,3347.085,3353.96,19518369900
000300.SH,沪深300,2015/2/3,3388.602,3441.709,3360.717,3437.445,19284609600
000300.SH,沪深300,2015/2/4,3446.144,3476.817,3399.565,3401.768,19130434900
000300.SH,沪深300,2015/2/5,3487.951,3487.951,3366.862,3366.946,25043060900
000300.SH,沪深300,2015/2/6,3352.33,3374.051,3285.935,3312.42,19266418600
000300.SH,沪深300,2015/2/9,3305.734,3376.526,3298.597,3345.921,17235382000
000300.SH,沪深300,2015/2/10,3345.077,3407.18,3339.548,3406.943,15930908800
000300.SH,沪深300,2015/2/11,3415.977,3445.655,3412.136,3434.124,14461377200
000300.SH,沪深300,2015/2/12,3435.361,3453.582,3405.627,3442.874,15608169100
000300.SH,沪深300,2015/2/13,3458.827,3509.505,3452.079,3469.828,20108997100
000300.SH,沪深300,2015/2/16,3473.289,3504.475,3466.607,3499.483,16564134300
